WKT,highway,noname,name,surface,maxspeed,ref,lanes,oneway,service,bridge,layer
"LINESTRING (-7024168.99458187 -2902520.02711713,-7023838.32348907 -2902507.48405317)",track,yes,,,,,,,,,
"LINESTRING (-7023401.2127853 -2902475.74680622,-7023386.69481011 -2902348.4474574,-7023361.85041664 -2902089.79223369)",track,yes,,,,,,,,,
"LINESTRING (-7016342.57859566 -2901677.9462779,-7016359.74361905 -2901657.54769985,-7016382.37530906 -2901639.02630308,-7016422.35506018 -2901620.96076465,-7016472.11574382 -2901603.28630793,-7016515.2634308 -2901580.38945471,-7016543.17960178 -2901558.42388944,-7016547.2862952 -2901531.28265274,-7016576.71861538 -2901441.74452415,-7016605.18921311 -2901390.09979469,-7016648.71092811 -2901315.04266584,-7016685.45721277 -2901244.74348376)",track,,,,,,,,,,
"LINESTRING (-7018579.87376112 -2901626.09602939,-7018539.18402913 -2901487.29578835,-7018503.06869749 -2901299.7697201,-7018502.6109147 -2901165.11427802,-7018491.9804794 -2901058.89516537,-7018492.67531191 -2900895.55865427,-7018523.86236453 -2900816.14015961,-7018522.56825163 -2900722.1590904,-7018573.3697855 -2900529.52651769)",track,yes,,,,,,,,,
"LINESTRING (-7017085.02340767 -2898204.3027486,-7017588.58276972 -2898046.29357403,-7017656.13385023 -2898017.85076088,-7017795.94922404 -2897969.61555241,-7017887.94574602 -2897917.25966774,-7017943.38367294 -2897913.59106648)",track,yes,,,,,,,,,
"LINESTRING (-7018983.09558812 -2896983.98849879,-7019005.28327665 -2897228.75687289,-7019073.50224242 -2897802.80298791,-7019104.02700562 -2897886.69744301,-7019156.6301603 -2897958.61649374)",track,yes,,,,,,,,,
"LINESTRING (-7017982.65190997 -2898934.89812882,-7018041.71137363 -2898650.56268364,-7018027.74174583 -2898459.65370976,-7017991.54804685 -2898314.19084916,-7017911.32932989 -2898125.51791196,-7017903.12254749 -2898066.55961545,-7017909.81948524 -2898011.01068791,-7017943.38367294 -2897913.59106648,-7017978.45407626 -2897870.59620164,-7018094.18548648 -2897592.00895548,-7017128.47036537 -2897259.44675762)",track,yes,,,,,,,,,
"LINESTRING (-7019073.50224242 -2897802.80298791,-7018875.28674077 -2897871.19294874,-7018814.73787697 -2897880.05712114,-7018686.99689976 -2897312.84042544,-7018596.43982978 -2896944.03035404)",track,yes,,,,,,,,,
"LINESTRING (-7018163.17448252 -2896918.42131549,-7018385.81331245 -2897646.87322242,-7018541.31567952 -2897984.69021241)",track,yes,,,,,,,,,
"LINESTRING (-7019688.0580517 -2896704.58914971,-7019738.40398283 -2896936.22973228,-7019778.30966606 -2897092.47773814,-7019853.56696332 -2897411.68719709,-7019953.45269168 -2897787.68169539)",track,yes,,,,,,,,,
"LINESTRING (-7017632.60063683 -2899722.89901409,-7017659.54728457 -2899542.99699034,-7017710.50403236 -2899199.40707349)",track,yes,,,,,,,,,
"LINESTRING (-7017142.75543246 -2899357.41230919,-7017309.4154156 -2899327.40743091,-7017362.66434123 -2899307.34156,-7017385.01184384 -2899277.31580237,-7017387.56670125 -2899214.6323543,-7017513.1435068 -2899185.06118708,-7017573.34000738 -2899195.21669046,-7017637.42272403 -2899181.69067987,-7017684.1887257 -2899182.74775401,-7017710.50403236 -2899199.40707349,-7017771.79850736 -2899217.77628744,-7017798.21860889 -2899244.71792835,-7017820.39502943 -2899314.31318529,-7017840.7180582 -2899348.516552,-7017886.10616294 -2899370.64527308,-7017934.42593998 -2899376.28617092,-7018020.43595673 -2899401.57226779,-7018094.08704556 -2899425.96115103)",track,yes,,,,,,,,,
"LINESTRING (-7017532.60324473 -2899706.07201536,-7017634.76692036 -2899534.54286683)",track,yes,,,,,,,,,
"LINESTRING (-7017659.54728457 -2899542.99699034,-7017634.76692036 -2899534.54286683,-7017175.41050529 -2899392.49842555,-7017142.75543246 -2899357.41230919)",track,yes,,,,,,,,,
"LINESTRING (-7016670.30180342 -2898859.85306548,-7016868.65061493 -2898965.56569274,-7016921.89182407 -2899005.57324307,-7016952.58326642 -2899049.92504221,-7016964.33420741 -2899104.24043344,-7016964.95718099 -2899176.12156839,-7016962.13746003 -2899207.98321124)",track,yes,,,,,,,,,
"LINESTRING (-7016634.39577593 -2898188.15546109,-7016650.13936168 -2898544.51828347,-7016670.30180342 -2898859.85306548)",track,yes,,,,,,,,,
"LINESTRING (-7016670.30180342 -2898859.85306548,-7016214.7669448 -2899020.68032353,-7016085.64169947 -2899114.97674577,-7016014.88530178 -2899129.0789978)",track,yes,,,,,,,,,
"LINESTRING (-7016064.99794467 -2898641.62168397,-7016650.13936168 -2898544.51828347,-7016880.49731237 -2898514.84368047)",track,yes,,,,,,,,,
"LINESTRING (-7016105.53628467 -2898264.20940521,-7016026.60032991 -2898398.46220302,-7016039.81670592 -2898518.14943219,-7016064.99794467 -2898641.62168397)",track,yes,,,,,,,,,
"LINESTRING (-7016439.70993094 -2898126.61879165,-7016378.20748597 -2898142.67613194,-7016316.28158125 -2898167.46976372,-7016217.48882985 -2898204.98018609,-7016160.66705262 -2898224.58049198,-7016105.53628467 -2898264.20940521,-7016049.98532156 -2898252.4631796,-7015939.02453321 -2898249.55506208,-7015810.34350068 -2898240.61491156)",track,yes,,,,,,,,,
"LINESTRING (-7016064.99794467 -2898641.62168397,-7015713.73840324 -2898881.43004363)",track,yes,,,,,,,,,
"LINESTRING (-7016026.60032991 -2898398.46220302,-7015633.23372211 -2898715.00643329)",track,yes,,,,,,,,,
"LINESTRING (-7020947.90422751 -2895957.21218827,-7020665.47742985 -2895998.84326284,-7020561.3917974 -2896081.15782883)",track,yes,,,,,,,,,
"LINESTRING (-7019813.01708432 -2896311.54928167,-7019937.2605467 -2896359.23041705,-7020135.93090048 -2896397.13332874,-7020201.61273527 -2896388.19271306,-7020310.63514763 -2896400.35675527,-7020543.11846266 -2896426.59109274)",track,yes,,,,,,,,,
"LINESTRING (-7020571.91546254 -2895646.42797302,-7020665.47742985 -2895998.84326284)",track,yes,,,,,,,,,
"LINESTRING (-7020894.67230774 -2895528.95106201,-7020571.91546254 -2895646.42797302,-7020327.50350387 -2895725.6756064)",track,yes,,,,,,,,,
"LINESTRING (-7020275.37832471 -2896180.03931106,-7020232.10894158 -2896088.37855678,-7020070.03620785 -2895830.25908105,-7019835.55929621 -2895808.16964951)",track,yes,,,,,,,,,
"LINESTRING (-7019313.942984 -2896580.46590309,-7019430.29399325 -2896604.67559362,-7019489.82161206 -2896631.70401947,-7019587.1079524 -2896675.90281803,-7019688.0580517 -2896704.58914971,-7019812.18178838 -2896680.63740793,-7020010.78625826 -2896653.30445189,-7020103.15837942 -2896642.02002878,-7020301.60045048 -2896654.24483329)",track,yes,,,,,,,,,
"LINESTRING (-7020301.60045048 -2896654.24483329,-7020135.93090048 -2896397.13332874,-7020032.19998115 -2896244.13920518)",track,yes,,,,,,,,,
"LINESTRING (-7019816.21679845 -2896270.26602457,-7019813.01708432 -2896311.54928167,-7019812.18178838 -2896680.63740793)",track,yes,,,,,,,,,
"LINESTRING (-7019398.22641318 -2896979.87377499,-7019549.00365906 -2896960.54351136,-7019632.1675292 -2896949.87036854,-7019738.40398283 -2896936.22973228)",track,yes,,,,,,,,,
"LINESTRING (-7019587.1079524 -2896675.90281803,-7019632.1675292 -2896949.87036854)",track,yes,,,,,,,,,
"LINESTRING (-7019489.82161206 -2896631.70401947,-7019549.00365906 -2896960.54351136)",track,yes,,,,,,,,,
"LINESTRING (-7020790.29669866 -2895284.30029147,-7020237.84978746 -2895469.8109883)",track,yes,,,,,,,,,
"LINESTRING (-7019404.0537255 -2897007.51055769,-7018983.09558812 -2896983.98849879,-7018596.43982978 -2896944.03035404,-7018163.17448252 -2896918.42131549)",track,yes,,,,,,,,,
"LINESTRING (-7018912.55395451 -2896375.80526557,-7018954.15177666 -2896225.97477857,-7018949.29850566 -2896141.79188563)",track,yes,,,,,,,,,
"LINESTRING (-7018329.39077025 -2896199.94573086,-7018027.36376646 -2896870.48810503)",track,,,,,,,,,,
"LINESTRING (-7016755.80129536 -2897874.32646056,-7016726.2975934 -2897954.15732613)",track,yes,,,,,,,,,
